rating,date,variation,verified_reviews,feedback,row_id,sentiment,categories,keywords,summary
5,27-Jul-18,Black  Spot,"Wasn't so sure about bringing &#34;smart technology&#34; into my home, but I'm hooked! I love the sleek look of the Echo Spot on my nightstand and how easy it was to set up and use. I also love that it scrolls the news, local weather, and give suggestions of what to ask Alexa. I use this as my alarm clock, speaker, and have it sync'd with the Etekcity Voltson Wi-Fi Smart Plugs to control the lighting in my apartment.",1,713,positive,Design and Appearance | Setup and Configuration | Smart Home Integration | Alexa Skills and Features,sleek design | easy setup | news and weather | smart home control,"Attractive design with easy setup; useful for news, weather, and smart home control."
1,27-Jul-18,Black  Spot,You need a Harvard law degree to operate this thing! It's going back very soon!,0,714,negative,Setup and Configuration,difficult to operate | complicated | returning product,Customer finds the device too complex to operate and plans to return it.
5,26-Jul-18,Black  Spot,Love it getting use to it and Alexa is getting use to my voice . Sometimes she doesn't answer but I think it has to do when internet is low or is updating or my voice isn't strong. Over all I haven't had any of the annoying stuff that everyone is complaining about. Thank goodness I didn't listen to those reviews. And paid attention to the Apple guy .,1,715,positive,Voice Recognition | Device Reliability,loves it | voice recognition improving | reliable device | ignoring negative reviews,Customer enjoys the device; voice recognition improves with use and operates reliably.
2,26-Jul-18,Black  Spot,product turns on randomly and sometimes at night,0,716,negative,Device Reliability,turns on randomly | unwanted activation | nighttime disruptions,"Device powers on unexpectedly, including at night."
5,26-Jul-18,White  Spot,I used it as an alarm clock i lov it,1,717,positive,Alexa Skills and Features,alarm clock | love it | works well,User loves using it as an alarm clock.
3,26-Jul-18,Black  Spot,It was much smaller than I was expecting for the cost.,1,718,negative,Design and Appearance | Price and Deals,smaller than expected | poor value | size disappointing,Device is much smaller than expected for the price.
5,26-Jul-18,White  Spot,Alexa wakes me up everyday for work to whatever station on Iheart radio or Spotify I want. Plus when I do get smart home devices she’ll be even more useful to me! She’s really helpful with answering random questions. The small screen sucks for video as it is small and round but it’s nice to have something to show time and pictures.,1,719,mixed,Alexa Skills and Features | Smart Home Integration | Screen and Display,alarm functionality excellent | small round screen limiting | helpful assistant | future smart home use,"Excellent alarm and smart home potential, but small round screen limits video viewing."
5,26-Jul-18,Black  Spot,Fun so far...still learning how it all works,1,720,positive,Alexa Skills and Features,fun to use | learning curve | promising start,Device is fun and user is still learning its capabilities.
5,26-Jul-18,Black  Spot,"I purchased this on prime day mostly as a present for myself because I found having the echo plus on my kitchen counter to be overwhelming when cooking, cutting, cleaning, etc. especially when our counters aren’t very wide to begin with. After going back and forth between this and the show I decided on this because I felt it had all the same features but is more compact. I can honestly say I have no regrets. While I probably wouldn’t watch a movie I’d been dying to see on this, it’s a great way to listen to music, watch a quick YouTube video, etc. I even attempted watching “Jaws” on this and while it wasn’t the most comfortable thing for my eyes to do, it wasn’t as bad as one would think. I would definitely recommend!",1,721,positive,Design and Appearance | Video and Streaming | Alexa Skills and Features,compact size | no regrets | space-saving | music and video capable,Compact alternative to larger Echo model with great features and no regrets.
5,26-Jul-18,Black  Spot,We love the echo spot I use it on my nightstand for alarm clock and play iHeartRadio radio while getting dressed!!,1,722,positive,Alexa Skills and Features,alarm clock | radio streaming | nightstand use | love it,Users love using it on nightstand for alarms and radio.
5,26-Jul-18,Black  Spot,It was easy set up. I use it more than I thought.,1,723,positive,Setup and Configuration | Alexa Skills and Features,easy setup | used more than expected | satisfied,Easy to set up and used more frequently than anticipated.
1,26-Jul-18,Black  Spot,I would love this but there is no way to stop the screen from constantly scrolling through “things to try”. If Amazon would make this a setting I would change my review to 5 stars.,0,724,negative,Alexa Skills and Features,constant scrolling | no disable option | frustrating feature,Screen constantly scrolls through suggestions with no way to disable it.
5,26-Jul-18,Black  Spot,"I am a small business owner with no staff. With the Alexa driven Echo Spot, I feel like I've hired my first assistant! My Echo Spot keeps me organized, updated, and assistance when I need information that will help my day run more smoothly. I love my Echo Spot so much, I bought 2 more for my kids who love their Echo Spot too! I highly recommend this product.Suggested improvement for future versions, make the Echo Spot wireless. 😊",1,725,positive,Alexa Skills and Features | Smart Home Integration,virtual assistant | organization and efficiency | purchased multiple units | highly recommend,Acts as virtual assistant for business owner; so valued they purchased additional units.
5,26-Jul-18,Black  Spot,"Bedroom clock , ask questions, weather reportsAlarm clock ⏰. Music 🎶 download music",1,726,positive,Alexa Skills and Features,bedroom clock | ask questions | weather reports | alarm clock | music download,Device works well as bedroom alarm clock with weather and music capabilities.
4,26-Jul-18,White  Spot,Speakers are not as loud as Google Home,1,727,negative,Sound Quality,speakers not loud | comparison to Google Home | volume issue,Speakers lack the volume and power of competing devices like Google Home.
2,26-Jul-18,White  Spot,I haven't figured out how to make or receive calls. Device tells me I need to register and I do not know what to do.,0,728,negative,Setup and Configuration,cannot make calls | registration issue | unclear instructions | receive calls,User unable to make or receive calls due to confusing registration process.
